sun_alt,sun_az,sat_alt,sat_az,phase_angle,A_eff_SA,A_eff_chassis,sa_normal_x,sa_normal_y,sa_normal_z,chassis_normal_x,chassis_normal_y,chassis_normal_z,calculated_magnitude
-2.858461012832026,216.494670397158,14.921738377039052,352.2069592307644,45.27669476,22.68,0.0,0.0973304051230745,-0.3006838125921992,-0.9487444529922678,-0.11172505598683,0.9439439438887296,-0.3106241179633842,0.0
-11.877432026614969,31.901782209712803,65.81493425544315,254.3399194391696,61.07721739,22.68,0.0,0.2155932826102009,0.6129171153465353,-0.7601658675635471,-0.9590676002839434,0.2792792790826839,-0.0468233100138626,0.0
-50.90167165641858,247.8417810420275,38.54673683427346,154.96279776850253,59.44398912,21.90379017,3.64,-0.0228575504639732,0.776174773811012,-0.6301033668265955,0.1195475720058563,-0.62362362403055,-0.7725295810378446,0.0
-16.52588336765155,206.24572164669445,-44.51697221397886,231.14272886445264,145.0339773,0.0,0.0,0.2609785845686551,0.2495773990335804,0.9325241553376376,0.9091396920911076,0.2612612610261818,-0.3243571700325048,0.0
-25.681696975718545,339.5797841370672,36.40568099174969,195.553826766195,32.41341723,22.19196719,3.64,-0.2964128918917933,0.0768151426115289,-0.951965772171413,0.3517409979453785,-0.9179179178574574,-0.1835891239714906,0.0
-74.59417621569584,273.92024597746195,78.40991793937131,63.55526166440322,7.919852253,22.68,3.64,0.7778531700659942,-0.316416605878291,-0.5429778792388744,-0.5192299338548376,0.1631631629543841,-0.8389148097654626,0.0
-52.66344267181585,332.5642118155286,-49.3295621513424,130.0660815855485,103.7611274,0.0,3.64,-0.8550619506002741,-0.0761877282354287,0.5128981289710259,-0.0683315819940756,-0.963963963916424,-0.2571075089777087,0.0
-82.189248098305,256.0239927057831,23.43407391480054,83.54735897902054,58.82708204,21.92429164,3.64,-0.2762154788509242,-0.9536635891724564,-0.1192927823879664,0.9453839378453792,-0.2472472469595618,-0.2124100019652596,0.0
-44.318160541342216,86.32952478988162,-47.11291309230139,62.75889025273974,163.3726225,0.0,0.0,-0.0267210560118828,-0.1324889196100492,0.9908242383723624,0.814462867765567,-0.5775775778337515,-0.0552664329840922,0.0
-15.909381257765794,22.95443312048869,81.868251849291,15.813003165498287,82.16133722,0.0,3.64,-0.9765354985862158,-0.2142468711456131,0.0218334194593084,0.1195475720058563,-0.62362362403055,-0.7725295810378446,0.0
-2.119086001903284,341.1216888806812,81.50229013763608,222.85587790520609,83.8863411,0.0,3.64,-0.7797851645683725,0.0126546137722014,-0.6259192902198756,0.5358492890704383,-0.5035035040661864,-0.6777534660890918,0.0
-45.92626241000855,153.70298672795164,60.23465230482945,14.126460061403964,27.55814075,22.68,3.64,-0.5264791322759521,-0.845900459171168,0.0852768224781382,-0.2819335299045245,0.0790790789732202,-0.9561694326761976,0.0
-34.89174654397424,258.39937412682656,28.92928141093945,333.32542544308967,84.8358102,0.0,0.0,-0.6241628195589991,0.3820318769070103,0.6815221344219624,0.3085678090070693,0.9219219220211212,-0.2341919660053653,0.0
-8.225349395913225,342.14595023356327,74.30121415177027,292.4516128319083,92.03432514,0.0,3.64,-0.3711121042736091,0.5339629526430805,-0.7597100573681367,0.9032484587643628,0.397397396896328,-0.1619182839577592,0.0
-28.780108029380195,63.56103166347561,54.74272463187855,322.3831735467284,60.57945481,22.68,0.0,0.2916513924854098,-0.0034778200143397,-0.9565183584381792,-0.6464810608165081,-0.7377377377906065,-0.1944357689448129,0.0
-22.20247232772491,189.43045590742665,22.74267165812253,214.9423998392145,128.6475047,22.38449563,3.64,0.2409216259663318,-0.696544327663651,-0.675857063099389,0.0754874949954329,0.707707707957183,-0.7024609869575004,0.0
-36.768761406065416,331.7437911639692,74.76928283050633,279.4653814018669,63.33278948,0.0,3.64,-0.6946008332646331,0.4292419415103607,-0.577304978392265,0.698265478046551,0.2092092090139472,-0.6845851510456389,0.0
-7.513725990538374,183.5064755459943,-16.68733472162913,109.4273381822013,107.3404961,0.0,0.0,0.1082357780448811,-0.70298917488855,0.7029162370727646,0.8713696114379534,-0.2732732731373481,-0.4074760342047989,0.0
-21.59625764485296,211.56691557419012,57.36390343564777,16.99938733937278,37.31889802,22.68,3.64,0.2089976796988981,-0.896917604680934,-0.3896906212547238,-0.3617932350066709,0.2992992990055186,-0.8829074610162794,0.0
-49.16852650844489,342.70849167571413,82.88060435543163,70.70346564586461,41.58540431,22.68,0.0,0.2927724209517773,0.1042571533482534,-0.9504813283309432,-0.9189669131329388,0.3053053050441658,-0.249576608036104,0.0
-40.71852226212821,59.28462437315582,70.47026147862091,324.72280403106856,50.5826356,22.68,0.0,0.6734961805581775,0.197474201391649,-0.7123249501163618,-0.5256664808571585,-0.5495495498506686,-0.6493612578235464,0.0
-56.91833290567858,181.0271031700436,52.31725191607664,242.86080416259776,59.62775205,0.0,3.64,-0.2738565141772521,0.8744757337736162,0.4003683312698198,-0.0824857979989946,0.3933933929952053,-0.91566245498884,0.0
-32.512618167294555,238.02803406106432,5.470824768066843,31.06766274794405,36.92277407,0.0,3.64,-0.824920494784115,0.1773020216267801,0.5367216880397027,-0.5611236528893596,-0.3713713709267743,-0.7397455988541396,0.0
-47.29118347623312,15.951635205454942,22.66122513975256,121.0543379503298,63.5005246,19.7020223,3.64,0.2418600839021462,-0.5955841832871005,-0.7660177415915929,0.8810987423766312,0.4654654651989661,-0.0837072690357812,0.0
-22.79720863551564,45.58253895093612,-9.05404371810702,160.50025775186947,71.18038089,21.14719498,3.64,0.776803185917613,0.6289682698154657,0.0312366117494539,0.520704768028848,-0.6136136140339954,-0.5935864530328858,0.0
-12.98322136104755,133.56350398906434,71.67289234200538,108.22487010049976,93.64965771,0.0,3.64,-0.4023193859915643,-0.8960625675365606,0.1876459078028551,-0.0499329920218142,-0.1831831830800271,-0.9818098684289228,0.0
-40.31922548014364,348.5146488891135,14.749330020918167,121.16935615330522,48.3691205,19.36831993,3.64,0.8641408390608677,0.4484804074663114,-0.2283110474463091,0.1195475720058563,-0.62362362403055,-0.7725295810378446,0.0
-28.904982094149407,195.6224444239585,13.086226253235877,205.58388880640464,136.9193247,18.7122123,0.0,0.404442584858769,-0.667730449471661,-0.6249497919042226,0.2159553459499926,0.7337337338300941,-0.644203458850826,0.0
-21.865830034894845,40.78431800609337,58.082257120737104,134.9367838608436,69.411439,0.0,3.64,-0.3763317399795496,-0.2747189781341302,-0.8848185715370718,0.7133219038236172,0.5235235238705486,-0.4659345248847886,0.0
-65.92734588490966,46.539306266783605,-64.8376374612235,220.4331878538496,130.8394589,0.0,3.64,-0.8366361730161515,-0.1013421821337317,0.5383025878827464,-0.1885106299919316,0.9759759759582276,-0.1092457629953242,0.0
-71.15830972408222,14.382603558769151,15.930769861152754,261.55014889909603,67.64938908,0.0,3.64,-0.7768528785434065,0.4113943451311533,0.4767119653343442,-0.1506848229764123,0.6136136139039472,-0.7750951018786695,0.0
-6.21810181259257,159.54753935268317,-1.5852721231923632,155.15694569221006,173.625008,0.0,0.0,0.4289076552964777,-0.902718927947466,0.0337158768750818,0.7691190295065581,0.3453453452274518,-0.5377662233541842,0.0
-23.26166182530429,91.06175985881134,-3.8916744646841184,31.46939213729784,119.3889755,0.0,0.0,-0.3696915587398439,-0.2383707840835008,0.898057637733749,0.4996942609942532,-0.8658658659900421,-0.0241235909997225,0.0
-41.60300899426345,149.47176548184743,-11.856971263861393,101.70877570477964,128.9281625,0.0,0.0,-0.0150651734106974,-0.9098339552243132,0.4146989443813286,0.954109061808186,-0.1371371369724299,-0.2662128919464805,0.0
-9.353826899653276,69.26436502707331,36.97390055646691,118.44303630760557,114.6800421,0.0,3.64,0.0733285872970328,-0.5147176848609948,-0.8542181355932214,0.9032484587643628,0.397397396896328,-0.1619182839577592,0.0
-47.87947835446512,238.7580475879516,43.20194656770827,75.16265849289739,12.37469748,20.2598536,3.64,-0.3312512390055506,-0.8814548963179205,0.3366153330055715,0.4525040299756102,-0.4614614609751274,-0.7630815309588702,0.0
-43.63805808946066,337.9400754814376,70.7172285365539,346.7205909648736,65.46843324,0.0,0.0,-0.9676385960385984,0.2255838059142641,0.1130818020977989,0.2213732069792308,0.973973973908622,-0.0486682789954339,0.0
-0.2478745747072955,313.50890020911487,19.66017417015295,358.7787533870908,131.3975991,0.0,0.0,-0.7251210576723477,0.5773067525966293,0.3753882858141291,-0.5679857751535484,-0.1931931930522275,-0.8000428422162824,0.0
-3.131084973752277,338.04645282554486,-20.35296912300425,5.33338938264865,148.319535,0.0,0.0,-0.4563337573914289,-0.0768718552568041,-0.8864819342402852,-0.1243700840040568,0.991991992032358,-0.0219993170007176,0.0
-13.560131015363035,302.796855457802,-71.44957774415461,328.2352623998001,120.1039279,18.75990089,0.0,0.7270351972620588,-0.2615421282614338,0.6348350471473665,0.3613951020198698,0.9319319320512384,-0.0299408460016461,0.0
-5.840838692952835,344.5348464367856,-41.35381435516844,176.1957886202076,48.38687231,21.62610451,3.64,0.8163337837493199,-0.5420411737028884,-0.1994756113421236,0.5066262119194299,0.8378378378667565,-0.2033657759676582,0.0
-55.06946874031331,51.90304374978927,-28.79684679534676,248.58634973690667,85.08216429,0.0,3.64,-0.74522254230135,0.1547349865172665,0.6486142508405239,-0.2002473689693095,0.8758758758657608,-0.4390244199327138,0.0
-76.13207090074856,284.1600763776325,-41.06681959490714,285.2506126016012,144.9314845,0.0,3.64,-0.5555935022297834,-0.0475378811207858,0.8300939766909466,-0.6209266588093486,0.6876876877888501,-0.3762123448844865,0.0
-9.636296440207332,1.0682985875097104,-47.01591113801339,193.96716177499127,57.80801624,21.41935516,3.64,0.8613969294671869,0.3454645068262078,-0.3723568240650724,0.3543877319384427,-0.9339339338377752,-0.0466555749918959,0.0
-64.79154669104814,26.570593908381035,46.09530425766757,173.36744613321494,25.97174355,16.53074074,3.64,0.4097834925936051,0.897835860884305,-0.1611466912720393,0.3264593540011964,-0.3093093090011335,-0.8931696600032734,0.0
-36.12064220074189,227.65322533262685,16.199651816212587,223.92332464733056,127.5608504,0.0,3.64,0.1466964312890571,0.9030342458423786,-0.4037441118864044,0.8156625458204607,-0.3413413409248658,-0.4670981698971848,0.0
-32.24169104767622,291.2376930932893,38.47464941267082,323.0862436946396,103.3296454,0.0,0.0,-0.7572648520135346,0.5451911713946516,0.3596060768928235,0.5066262119194299,0.8378378378667565,-0.2033657759676582,0.0
-35.38480675357726,170.17102256328235,33.26358586031477,308.8924587307598,33.90956298,22.68,3.64,-0.4081357321174118,0.8151010888904673,0.4111391966944512,-0.5192299338548376,0.1631631629543841,-0.8389148097654626,0.0
-51.99142133910308,192.0588243656178,59.72685677716064,109.85299115271424,50.32939693,16.0979997,3.64,-0.1301706844239422,-0.9875359542018632,0.0884778620628799,0.3695533289597089,-0.1311311309857032,-0.9199103018997056,0.0
-70.66944276106257,89.49959181183124,13.684202295462208,144.00070544323705,87.90984447,21.39975825,3.64,0.6179528382620496,0.658349811508548,-0.4297787981863887,0.2114430259443859,-0.6656656658249155,-0.7156682668117638,0.0
-2.3471050625388115,228.7719345253751,-27.444484309107544,132.50294182236763,85.52920214,22.68,3.64,0.0248040698084666,-0.1684309628799035,0.9854013237581352,-0.5792325037535231,-0.8058058056571107,-0.1231531979475954,0.0
-5.51592833486808,316.89045506815864,63.03109092795508,180.7617715055943,65.72680825,0.0,3.64,-0.801236982557151,0.2147254722697316,-0.5584910646924017,0.1357169429908387,-0.8438438439430385,-0.5191420599649565,0.0
-10.365714189723064,19.098002729074853,-56.18440512859664,7.047016139603763,133.2251361,0.0,0.0,-0.8810857047358821,-0.4675768461019505,-0.0711327906062098,-0.4594641279823168,0.8818818819660593,-0.1057216219959311,0.0
-56.17616370050347,346.14668236596424,69.45205912726799,179.83565140707614,14.59620749,0.0,3.64,-0.9031132434974436,0.1135963370606869,-0.4141042641967382,0.0706607869974072,-0.9119119119665398,-0.4042569949851668,0.0
-5.017567920538279,10.14551844566433,-58.1072413887478,64.55530411688157,112.3683674,0.0,0.0,-0.9867276255348382,0.1033512774382748,-0.1252481794608498,-0.0683315819940756,-0.963963963916424,-0.2571075089777087,0.0
-57.41157309828027,280.244214518125,-50.37142492937575,323.2861888909926,154.1583818,0.0,3.64,-0.2541205773613327,0.3759336533832563,0.8911209908959953,-0.9596067887197672,0.0170170169950305,-0.2808295429179897,0.0
-12.427685999675656,286.87374174867074,-2.336042655640321,46.32844126155753,61.89803581,0.0,3.64,-0.9072076495228424,0.3025481742071522,0.2922993036788807,-0.4191875079287387,-0.5915915918994303,-0.6886953038829229,0.0
-29.80855474411877,355.6073990645653,84.08658596813495,231.05841850199104,56.96476298,22.04620203,3.64,-0.4784715565814298,-0.3012209832653749,-0.8248217315172925,0.7653121308865087,-0.6036036039104892,-0.2235174079668537,0.0
-45.706497090296416,224.68730318054625,26.87480210622358,53.52236649266519,20.10242056,22.36688979,3.64,-0.6090360321680629,-0.7551748700046608,0.2424582999907943,0.7550152937465451,-0.6456456457832599,-0.1144272969615873,0.0
-34.67097724760338,227.39971957177264,52.37838359011663,105.60177732782648,44.34733198,22.68,3.64,0.1235057339946198,-0.92187169500596,0.3672858717910183,-0.271380867002914,-0.3873873870041596,-0.8810694850094607,0.0
-53.23087519118608,120.49524539740848,44.89474669618555,236.8589038329968,41.08863548,22.68,3.64,-0.0631947196855024,0.8561299104623008,0.5128820564376216,-0.1213572329656538,0.5035035038574999,-0.8554277547578992,0.0
-13.533558755823377,16.003718189673748,73.9966257905988,30.18374784701784,92.00152713,0.0,3.64,-0.8433720017842492,-0.4799836360152075,-0.2415354544659003,0.4996942609942532,-0.8658658659900421,-0.0241235909997225,0.0
-26.11556471429937,193.7795329769249,54.84079563535291,179.0181872873008,98.05486956,18.69472264,3.64,0.1842034405205846,-0.9579873119370348,-0.2198394929671047,0.2952416080488003,0.2672672670441764,-0.9172789111516166,0.0
-20.592591242588085,226.3055553701612,0.4485071412671934,148.50527354755644,101.2481368,0.0,3.64,-0.0356790589843999,-0.3565496289017237,0.9335948622823664,-0.1485327609700084,-0.9219219218138468,-0.3577680659277599,0.0
-12.750205241961227,83.09626204912281,40.56605062761385,330.907830587942,64.95434801,22.68,0.0,0.1881262839050468,0.182548192712478,-0.9650309107181416,-0.5701269507526332,-0.779779779661669,-0.2586479368877777,0.0
-7.978747664010297,114.78542314780152,56.768317301369954,147.27074574799474,109.9801791,0.0,3.64,-0.3562302878350298,-0.7955121570007728,-0.4901636360369358,0.4814853482079547,0.2932932931266741,-0.8259242723567188,0.0
-11.58762717769171,237.3304050241678,15.118113319261653,240.9099174487993,153.0599917,0.0,0.0,-0.5411755046475979,0.5830726675931373,0.6059334431067828,-0.0798492820010461,0.6816816820089312,-0.7272786100095285,0.0
-23.318789648675992,335.62659593369835,-16.917099551635577,221.3108559123261,75.7247185,21.75080872,3.64,0.8904685963264771,-0.4484362448986554,-0.0772697432216956,0.3342150140629155,0.7597597601430238,-0.5577324011049924,0.0
-19.40500522359745,208.63828190222245,40.558322360168695,319.96114095909235,61.53648054,0.0,3.64,-0.4180733576801145,0.8633839857082926,0.2824584231715137,-0.481496760072012,0.0530530530079345,-0.8748406961308399,0.0
-38.26445908317789,197.2264910835504,70.26069864124875,64.63173864204849,40.32565305,21.27529889,3.64,0.0172610871368632,-0.9736741334783064,0.2272899836467125,0.0807076850273661,-0.2252252250763688,-0.9709582213292304,0.0
-37.79182691838795,11.076891447226394,55.6221229977333,133.19245658624874,42.0144474,19.83443759,3.64,-0.211830306107861,-0.0828779656610874,-0.973785995084202,0.7559470797916571,0.6176176178297814,-0.2170080429401915,0.0
-15.36765894351472,306.170195344306,-37.88812874066232,97.7022213716898,59.5871516,0.0,3.64,-0.8531488780495813,-0.0115766026873593,0.5215390437474072,-0.2391016520243044,-0.879879880089439,-0.4106601960417432,0.0
-28.55479827238384,51.257109431470965,56.52174668219973,355.1849037970105,82.63081866,0.0,3.64,-0.9010258184470848,-0.3642370063148082,0.2355501596742985,-0.2819335299045245,0.0790790789732202,-0.9561694326761976,0.0
-2.4399028577698685,232.37260210301528,71.81729023684899,148.61108902828502,89.62373171,0.0,3.64,-0.4194816531398974,0.8678106573160457,-0.2663452753996427,0.0002599030000263,-0.2932932930296859,-0.9560224770967644,0.0
-21.874512757415207,295.8688154866495,49.41354631663967,359.8095789005118,88.98501231,22.68,0.0,0.6720733311754494,-0.1584790652420622,-0.7233269132299288,-0.11172505598683,0.9439439438887296,-0.3106241179633842,0.0
-81.84147616530939,109.48063551566524,-20.425772971551485,207.98718505021336,109.0134059,21.44898581,3.64,0.6511687382841085,-0.3792557365240929,-0.6573768786586961,0.1426570739726058,0.9119119118248872,-0.3847929629261089,0.0
-38.93741458624817,337.3180884865133,18.15211506638852,171.06565148710126,23.97222645,18.92748982,3.64,0.4037103771144446,-0.8893980836259261,-0.214450414438031,0.5770261440115698,0.4294294290086104,-0.6947166290139296,0.0
-18.29052093815377,61.72104037732641,-4.159543181106784,215.80880066338133,34.00303933,0.0,3.64,-0.2488150444639617,0.3900927985634217,0.88652054807396,-0.0906870239840094,0.9019019018409709,-0.4223136549255349,0.0
-23.43191776149694,246.6033555746635,-71.72120351239735,346.64802084909286,109.1111106,0.0,3.64,-0.3317529682434721,0.4854672873298061,0.8088643155649069,-0.9044515118576172,-0.4074074069358641,-0.1264383939800955,0.0
-45.37522015864465,162.0747574072021,40.399143312846384,217.60580987467344,80.87964301,17.840705,3.64,0.1010527083597224,0.9931802873880552,-0.0581486618671941,0.5602004879018329,-0.1051051049815818,-0.8216619318560154,0.0
-15.228973536468832,31.3422095114796,45.783243422300046,140.8507002068058,65.60844005,20.54881889,3.64,-0.1115202103981656,-0.0021615137829575,-0.9937598153129936,0.6528740089636623,0.7537537539580474,-0.0749053189958309,0.0
-43.814547473804055,217.9399671458093,-19.00836161073166,181.23997367331447,140.5785776,0.0,0.0,0.6935398751644279,-0.7188227340309521,-0.0479199185848314,0.625253449851405,0.6336336338494133,-0.4555947118917253,0.0
-48.813239669292045,307.99700390591084,46.750862011644806,317.1532684853516,84.10484268,0.0,3.64,-0.8536026798635046,0.362690761368701,0.3739222867757888,-0.3254440431014865,0.1891891890589968,-0.9264413772889016,0.0
-51.09419761379462,99.8618041026682,79.31892772878913,42.00993294773786,45.35130656,0.0,3.64,-0.7016176075360463,-0.7047517160837032,0.1051558437390431,0.0807076850273661,-0.2252252250763688,-0.9709582213292304,0.0
