sun_alt,sun_az,sat_alt,sat_az,phase_angle,calculated_mag
-24.500616485261013,184.43423264343872,31.140901282487626,166.46159677744157,121.76018996922534,5.822906227281535
-12.802863837386209,183.2291886657067,35.306759473467395,151.86072868479613,123.462716311129,7.622608844633222
-19.684602364640263,184.2570503751272,27.988402102541983,159.61027895967402,126.69917028720604,7.067691524867611
-14.902144389751806,184.1276632122881,23.60875703629218,154.99499334093474,132.10346311433725,8.347382334141484
-14.72534386007745,175.22412496704604,26.91814281364312,303.7729518830448,49.27069986868851,7.173203471919777
-10.996075892922777,174.93687179098825,32.517983290774524,299.8040942501284,54.84878473146829,7.0191154211314855
-18.70655031150538,173.94209741223344,31.86760330066513,291.6004940552476,57.13017873672736,7.2946089224412525
-14.798887273555197,173.75138727068165,37.92803080319632,287.6657380773574,62.21554806854915,7.2189911742951764
-10.82020339196441,173.60261119497443,44.87424935218939,285.2825309186862,67.07098965481859,7.159616322457597
-18.55233002815399,172.60582145094455,41.27149322029765,274.6314213080397,69.00233466712483,7.956158673007772
-14.52203302604367,172.53025565517757,48.538539707543,270.9581903695864,73.62893597092675,8.208538123451202
-10.462663668793589,172.47637040135567,56.46772129977844,268.2115341228273,78.13202569050966,8.600078007998961
-14.622333608506048,189.98731174202817,24.22227253682914,340.1606364762091,29.645182303120585,6.574008570695179
-12.84853999427546,191.200762712476,32.55322952199782,332.44405439249414,40.49217537304651,6.280673613366981
-19.15024896027447,191.972259600994,37.29336090767216,324.64044679475893,44.91900556027564,7.635612818981816
-12.87629333662258,192.16317680388795,41.39814882185893,325.485512074172,49.52689068982873,7.771445303362034
-19.453890506133177,192.8842149730126,44.81302518146896,315.42395699474986,53.52106334509998,7.268624546377999
-13.538060819629422,192.9541101820844,49.8120530833304,317.6502475408174,57.59216412721885,7.398395279023778
-20.22526369511702,193.6443094530063,51.53163738169767,304.6395202910728,61.32644037385328,6.91953488015328
-14.494546017501616,193.6123135204539,57.40099988332425,307.4447380256712,65.06305738708447,7.045990234372964
-21.23278254289758,194.2824521511257,56.9065430846271,291.16504732627175,68.62944660582275,6.620686432441671
-15.60640980646619,194.15873972682596,63.63579573567511,292.9647920002448,72.15018089000003,6.744325512712806
-22.37228529460197,194.8148290096546,60.294909156808046,274.504228298062,75.60606989102561,6.375082610287625
-16.80390677086464,194.60491818711836,67.58190770167558,272.5440711064996,78.99086117708147,6.495793883193256
-23.588351826689216,195.24983850879133,61.08543335126565,255.8353948482641,82.37668348155171,6.1361165603771415
-11.238022677212149,194.44617486993224,75.28203284799844,271.7471342310762,82.31588942497824,6.803650518159975
-18.046409782847658,194.956463699648,68.11965959843417,248.15787248339737,85.68598364446295,6.2553125455193275
-24.84699111299658,195.59061070424116,59.12502364613131,238.0067485618563,89.03358967755636,5.839076562412208
-12.49656133331252,194.72366199390663,75.056942650192,235.3749566295347,88.96496633622178,6.571940781711174
-19.306253575243986,195.21459848666888,65.08110633352013,226.36968863508665,92.31828688001475,5.966131501055275
-13.748210752557188,194.90777483015333,70.0524437331244,209.3107114327904,95.59941227691274,6.319913542248664
-20.56058344768973,195.37664601053527,59.4951166611982,210.6951999994129,98.9634873164605,5.640753093746479
-14.96959988866842,194.99442474810283,62.73541087699385,195.10260291488848,102.29494297820284,6.067394750824827
-21.785663929754023,195.4357884923064,52.40559226884367,200.05932785787172,105.69899861981752,5.319131752631664
-16.132399400936468,194.9751934442054,54.39878598628746,186.92640755327645,109.13438981983528,5.895203963961899
-22.95067815469092,195.38002757860983,44.3890971960674,192.63082913178232,112.61320897012126,4.912879217405461
-10.43578746157603,194.5812537943174,54.54063797390213,173.6047878634006,112.65496227612238,6.787068527697299
-17.194980598741783,194.8358449108761,45.460551895699815,181.69795281345907,116.2188536192984,5.871656586091424
-24.00751472611343,195.18990000325437,35.693242492615404,187.1680781986026,119.81867447970032,4.6485396194143656
-11.36752577182303,194.359624667749,44.95407815993664,171.36097319240994,119.95925827974406,6.955285041256638
-18.085817027578614,194.5531530396017,36.02666059738948,178.08075067608013,123.68607603545288,6.125607302655604
-24.86839093755516,194.83368227234664,26.39041197444906,182.9636899892888,127.47570796301014,5.144380093541617
-12.037484181760645,193.9819404843124,35.00076345482199,170.0121886943079,127.7647181460112,7.45210848876385
-18.661729681748795,194.08788497966995,26.087304982394723,175.508089487622,131.74747226117688,6.842393905497694
-12.200951530954402,193.3967465099016,24.630995592145126,169.42559625307058,136.3662990559303,8.495741904684216
-15.875538617069225,166.12947848195287,32.42778472110883,299.7275555005701,45.045025310573344,6.408464975482166
-12.296598472498848,165.83578307656472,38.5165957249505,297.29825822104533,50.29687846502637,6.26847188115182
-17.362068135162055,165.986271642583,44.79819097683426,285.1902473272552,57.26783784476075,6.279512611124486
-13.622168240084548,165.85653089958393,52.12829459191956,284.2659855236964,61.98052344153118,6.21924229907499
-18.255237911490912,166.1708331618621,56.38453032687644,268.06619168239337,68.33142409505523,6.44531481839241
-14.473530785572263,166.16627386988725,64.65990384387385,265.9025922404672,72.78445814432963,6.512582776647209
-22.690680588170487,166.5383572091421,57.5659727275639,249.766690186052,74.50011523642793,6.470054570242376
-10.731903481965691,166.17638330460807,73.37201177937503,264.9479836081288,77.21452600874765,6.692245255738481
-18.86412017411473,166.6296269135317,65.43173455547432,241.8180900982268,78.8444804698559,6.402435071103641
-15.084277627524052,166.72982129485015,73.1961592082034,228.8041704438029,83.20014834548861,6.449055935408405
-23.122430394774742,167.1544082205487,62.16667770534198,220.26272311802637,84.86521644075617,6.045625245487508
-11.345068093735092,166.8413016765037,79.4352184761143,199.5879088766177,87.58209130315565,6.660592387979046
-19.32486084348009,167.34184970448774,67.64584211840034,202.90149696372632,89.19297301840113,6.006499523873952
-15.574984156304373,167.5374703433797,70.51861544422853,178.36197129304855,93.57819348576491,6.143777835934914
-23.47101900852812,168.03159358683027,59.51740595553406,188.79163035763565,95.2705652497227,5.507191566720091
-11.86985824474216,167.74603132003386,69.34545404201994,152.02384058661187,98.03668290319268,6.516648452177536
-19.72887405559897,168.3105724255988,60.538460947393446,170.75023578392825,99.70827154391893,5.618550586613394
-16.043506039743182,168.60241499519054,58.701399081718485,153.67208394415542,104.25641053916031,6.013694226541906
-23.819864853457,169.18854654004866,50.08401896781781,166.87479284835015,106.06757957747224,5.055468904384489
-12.41862241258969,168.91465604339277,54.41254696302405,140.4099178303966,108.93817363078652,6.675634883881775
-20.179582249161964,169.5669640006816,47.71408824087057,154.5293355710067,110.77507690368864,5.641733439377033
-27.861712354765267,170.2107568543352,39.144119598797296,164.47581573391489,112.7807348043718,4.093972065370522
-16.6265883746058,169.9710085166559,43.44413025239661,144.8761135328073,115.67476837217296,6.444487280245985
-24.302369966922637,170.68467948660856,36.18938233006036,155.123402799191,117.74818650380196,5.398547619011008
-13.18411028554947,170.41352331697854,37.80978772236485,138.3733386776952,120.81259680538888,7.411053410990495
-20.878319967885016,171.19582453055793,31.62439155581463,148.03886262710094,122.99895243017288,6.574022013967735
-28.457739927528173,172.0271858549103,23.81096609879058,155.7220641614651,125.42303695047978,5.688845459041398
-17.647181193760296,171.7657010979468,25.82304860536656,143.59275569265014,128.61669136579937,7.689013410679053
-12.235903584580258,179.90386694872473,20.774139927652072,338.55491174036626,22.147529063886616,6.725873526987083
-13.187072342436206,181.5734642298698,30.405156754678764,331.0121127064368,33.01428788047149,6.282939947868895
-15.19135030469233,183.27385012384465,40.04088585727815,324.3035765193371,42.01207937095369,7.660931661298008
-17.363550564815686,184.94469667606444,48.95732219328207,316.6985076430862,50.027239085198175,7.190990183313708
-11.6701802126333,184.7743672584385,53.76369410898074,321.81694450510724,54.06788208010928,5.832196293128127
-19.50586024483603,186.5855290756988,56.87492207843968,306.6968094089672,57.44861696562392,6.765144752868281
-13.946178741894071,186.35423575525752,62.592276209945645,313.18221589108475,61.20047333313136,6.930717374191079
-21.549341175886788,188.20051168355135,63.32152210669515,292.3988689600161,64.49256832028786,6.411497731360891
-16.07496777278124,187.89600273293752,70.15482073693192,298.23163113754083,68.04898381338252,6.565083613247261
-10.677043142374432,187.6245978325468,76.50633850491838,313.8346989299568,71.60200004904468,6.891162951525944
-18.04282667359253,189.40280084410765,75.05935239499424,270.99369804948066,74.72764600007747,6.27698280395999
-12.682966876989102,189.0634443084798,83.09192016805387,272.6110144272746,78.18363708844286,6.590115388879939
-19.8370284127159,190.87316886684133,74.879751103594,234.7800351131267,81.32563968285764,6.011171589304478
-14.498636660221694,190.45706983478047,80.4524878559483,205.4268629566949,84.73537675763437,6.344904914856691
-21.44224639669908,192.3007754772916,69.87547534073916,208.8631238394901,87.92064597704785,5.71128944678242
-16.108807389364717,191.7995371713733,72.41447928710322,184.2583919462774,91.33282607433908,6.115005885992807
-22.83753037536433,193.6736301371468,62.56953120284084,194.79451106195813,94.58826874998977,5.415083432566733
-10.812771917951723,191.3711917645552,71.3207695150627,157.8431817543326,94.84859600787418,6.737666838671544
-17.489580908144216,193.0789929010199,63.46082200122476,176.7603882304847,98.05486956007438,5.933282326794473
-23.992071684626787,194.97251157759283,54.27662945344307,186.7524180419029,101.41078378184297,5.213998824066167
-12.168449725859295,192.57204685420203,61.80157252131862,159.6783712781406,101.65901481895472,6.655427372354653
-18.60309050846075,194.2758352108768,54.1613485662224,173.06529559570845,104.99350711875466,5.90143629839382
-24.857497861641527,196.16799957228096,45.42191600474669,181.65407254326024,108.48820156294312,5.206024149660516
-13.226333613744856,193.6813808082143,52.10338677382707,160.79702165510648,108.75885893260931,6.741296243810561
-19.38643587813179,195.35900734750385,44.56703655492094,170.93256567377807,112.26858988960966,6.122342036068198
-25.35161630977246,197.21457558955095,36.114569475839865,178.1623832688691,115.95638046262869,5.619786032452239
-13.902667306215852,194.66510982743023,42.14074130090059,161.75337570985326,116.29843091174062,7.0845164962169305
-19.72607727856696,196.27803683933496,34.624962748172386,169.67924133609154,120.05537752229412,6.678404434850462
-25.318697787239213,198.0374680803571,26.34365777543472,175.70453625278694,124.02347690536402,6.523586828013833
-14.035380623069232,195.4641439915286,31.81392040241394,162.86069989906358,124.51623061410272,7.782712540437319
-19.387829930937624,196.9432452475405,24.250443893477637,169.15512279930434,128.64750470981093,7.636438136664502
-13.24958979108274,195.96136373643284,21.04453960440592,164.53377756641524,133.85892694001583,9.100064396247966
-15.117317502590687,164.44886334973762,23.03455306194063,294.318467152547,47.81223763992408,7.351572082538599
-12.324316305132012,163.79315966640686,28.55502934185381,288.8649283758752,53.48003149360452,7.179170001500262
-17.66286693263412,162.27200087842627,32.19961741264832,276.8126436380484,60.22659591872176,7.403821790267402
-14.519614272259444,161.89516514855794,38.99827181400045,272.0932380758172,65.32118509914004,7.373949580958681
-11.365337547134592,161.58162724484734,46.65673254461654,268.3396102894128,70.28538558879463,7.41830236568762
-19.45375039366428,160.5801993543513,40.4494792629912,258.80422786576315,71.41497392017611,8.51948160703117
-16.236504036109448,160.41838765878427,48.02257631062986,253.1167662597705,76.22610709854841,9.972871524205289
-13.58396696323067,199.53147713287305,34.64297422427472,333.7909710980339,46.24073163573589,6.526600537632269
-15.498637811892946,166.18245969699643,32.565983817586655,309.8460342239207,37.05628607382227,6.252045319125006
-11.461721287147936,165.86862072508222,38.0305073950058,308.8835818960632,42.34765620815005,6.107089655476788
-16.759718378383635,167.20462192848797,46.739110610129984,298.965675989699,49.68062669935018,5.973776013990605
-12.670407612195952,167.04276548022506,53.32452666431094,301.3663465754425,54.33229632159506,5.891293153151177
-17.317824267421784,168.49105423338744,60.72978253884487,287.5087305949485,60.91646166337504,5.990582902968339
-13.224931564267871,168.43118906803676,68.30942112197785,293.3239926517579,65.266874400888,5.997207097199243
-21.61524217879052,169.9943020820487,65.36968938089953,267.59046497808987,67.2896022142405,6.190110707315522
-17.452029650079652,169.99141566695448,73.75057609642388,266.3628686147297,71.48518090579596,6.273552594346898
-13.368224249220496,170.00780809017948,82.49757238137461,267.93357738156936,75.71500128066468,6.47106399620303
-21.40849567714975,171.623421648853,73.61742260644546,230.36093041990517,77.64769848499799,6.0003895275969565
-17.27348199935348,171.68030662742746,79.65586172735742,200.90785449368883,81.80894062094657,6.146124220056822
-13.208457916880768,171.7614324156293,79.93141301314905,148.25573388084774,86.04936608820063,6.464459721291553
-20.94086229716688,173.44016373000542,70.97746474716288,179.84912728144127,87.97260707892117,5.724497698540639
-16.840521420800634,173.55180425901054,69.76102154505563,153.30178361071194,92.22446795635246,6.073946636246541
-24.367678621860502,175.31676329552934,61.31441829332064,172.41512227375526,94.28569317782272,5.281490284880361
-12.810307953889112,173.6980273137694,65.04945990427142,133.90023167355824,96.60373392642585,6.623442250690329
-20.24231359656749,175.4471603153465,59.430637073782805,155.1494795064954,98.60582423477558,5.738443037245222
-16.19547542274658,175.62208346941867,55.14255990667311,141.70173919170625,103.09561163959272,6.385832677351592
-23.393583868718444,177.4781062053217,48.84892798684157,156.22980216205042,105.30344723982678,5.577558514611121
-12.23360233921792,175.8491853871935,49.25449788673035,132.7746878640931,107.78292277580503,7.200365920810034
-19.341127549931503,177.67692936511463,44.58958411074525,146.41689699632371,109.99285526376497,6.378157128141587
-26.256372573734097,179.6771048948698,37.85853495267602,157.08616072566707,112.47240073252172,5.734683832289663
-15.39576896409033,177.94647041920717,38.990936304607935,139.7553148525562,114.95549451186106,7.281831176363141
-22.208200345757803,179.90190581050672,33.354413281426524,149.87847475637872,117.49955409083958,6.725906588771756
-11.587958057805947,178.302396693251,32.58406307942567,136.15927096188787,120.25530315196076,8.387000668705472
-28.76378776492731,182.08007319726133,26.220131088005903,158.01272167131503,120.3606357941282,6.412948980951706
-18.304835523610745,180.22931446525607,27.670933595696884,145.3150643586718,122.9306656505994,7.749827221513051
-24.728939156145127,182.34955470223983,21.17414831789798,153.0369376891717,125.97475058327296,7.5528049767038565
-14.615898608490047,180.68994613291372,21.20170683322525,143.55609318451084,128.8993495284662,9.00159353621509
-11.724566005664476,178.86765669598662,20.046747898740318,308.21498828545094,49.244191609719095,7.53817640537939
-15.508835730269436,176.3927669374744,24.606123372705223,295.3935485821774,57.58281433765529,7.5715282111785775
-11.92993746527662,175.93465502448183,30.18735752571624,290.23594744977714,63.12893868673555,7.471938217080857
-19.177354404897976,174.03266816718278,27.25893268589685,283.1093052102303,64.85772075526235,7.936686793651953
-15.457340506251516,173.68859806315282,33.180803376299714,277.72171294405894,70.03373055591928,7.996112289698843
-11.644973238179844,173.42011918682178,40.08362731893644,273.32293635371315,74.99859250369133,8.154697980870914
-12.706578433069566,191.34765203759147,24.637273252094904,347.3398782605992,25.61891219557496,6.519476482238931
-16.494307527766892,195.1783120380104,39.524741515895805,336.71527264022035,40.55259419457362,5.983631992689232
-15.996692954492824,196.9773089882651,48.112044488105454,331.6429158303187,48.97883611104595,5.866383383265176
-16.037502042359204,198.62507837831157,56.560162672202885,325.52054136693454,56.736358788315286,5.865370993424732
-16.286295453296937,200.1222330397541,64.51657025905483,316.609807902291,64.06531689511996,6.704349658423307
-22.623742884875742,202.0091457329472,65.07216965966346,295.4886217836246,68.13305019219348,6.274355965972514
-10.170932951380037,199.78740818969857,69.10431722096878,329.2661151125544,67.15905471012275,6.011565944295181
-16.597164708528748,201.46984971821544,71.44901274911584,301.449173797098,71.1170956241594,6.483145502055491
-22.81047727901999,203.31493088756287,68.77255808538264,275.0529684750769,75.12008408091569,6.074233825610577
-10.619728150980713,201.03888818134047,77.38110044526482,317.14097489884807,74.07907627002037,6.87771225933772
-16.89299391127116,202.6656441534979,75.97896439684669,274.0505332048395,77.99907382709561,6.3106706982624825
-22.980046212744146,204.45928554387277,69.2704635671154,250.67924446540644,81.97118386446354,5.860683897727706
-11.002255460297832,202.14094508685343,83.52145871480894,275.7821729961427,80.88398672053789,6.737711454537595
-17.125334131986254,203.70335354175003,75.77007820665635,237.7156187853448,84.79596403428714,6.154190957024939
-23.08851808946313,205.43262886447727,66.39619307560285,228.92855116100424,88.76540753173737,5.614461115937046
-11.280320400773746,203.08658837232903,81.02913962361151,208.5014431392634,87.65140902522842,6.645637060992231
-17.256617914933592,204.57243965463115,71.02339770330637,211.7113934173414,91.58199096084438,6.000848152850869
-23.098953532475285,206.22081410395057,61.13015939998205,213.316659657709,95.57503574269236,5.38943200379379
-11.418870848230773,203.86421130798607,73.45906952499176,187.2706895055296,94.4538501266386,6.596680561147793
-17.24946101086393,205.2573905632159,64.10480492670254,197.5871614047685,98.42952286418496,5.898334386532451
-22.971221879262316,206.80394366093165,54.47741406263427,202.7708737332736,102.47361562841937,5.257004986963112
-11.37688198768186,204.45663927647743,65.03216714333843,179.74374647579526,101.36678113102396,6.627502540794543
-17.056743120224258,205.736174425254,56.26713267609685,189.52189134479417,105.4171398918871,5.932251539484116
-22.650701857830075,207.15398642991312,47.00944018501686,195.46491760090495,109.54442118177604,5.298737964018767
-11.096066997594953,204.8390567832,56.31044594912299,176.05530502106018,108.47770216416605,6.811214141479326
-28.19058693079909,208.75438276788012,37.5230481867484,199.64554363876044,113.73344811380731,4.268387214133735
-16.607328071499378,205.9771153687558,47.93967002168128,184.43697433209363,112.6397614032178,6.182682212708722
-22.049623312487466,207.2300766793604,39.00178357707252,190.1654690503444,116.89222543791996,5.678358029395396
-10.480936428283302,204.9747511459161,47.38430749976265,173.9708982998831,115.89950508717216,7.235893031907093
-27.45503182402937,208.6340050876804,29.73027528059024,194.4338823185464,121.223575045689,5.084030116057841
-15.778138111767174,205.932508591866,39.27636457420469,181.0042383164217,120.22493185798312,6.717291560510292
-21.00691373209641,206.96873518746463,30.5976623484998,186.1778386702365,124.66376169347772,6.4562525154372405
-26.19312690480795,208.1046585106461,21.536275920005316,190.19424431881097,129.21141813063988,6.361056106543364
-14.326152507259804,205.5244007065521,30.37113875176459,178.66728911782877,128.3647106925834,7.616422833378311
-19.18080681033145,206.26096591807,21.938954630774163,183.17101987932907,133.09055567279182,7.600837755339896
-11.678672436580632,204.6072886311757,21.44169845554392,177.30722150302668,137.3914676142102,9.326199232155979
-14.185236865803803,156.35579110507413,28.059696389979635,288.439386452935,46.4746838739074,6.670511535787784
-11.682529869676792,155.7290892408963,34.523506272196904,284.1923577245174,51.93058642559663,6.497661781939898
-17.877589618653342,155.11187273331834,38.73679326773484,271.7917899461942,58.30350328095658,6.550197762789719
-15.112487072058558,154.80075233859637,46.27434323111831,267.78890961210794,63.31942691217194,6.480758876163356
-12.40157842493812,154.57050141458097,54.54977150863857,264.7451159329277,68.26511926507355,6.478137982413834
-20.741296400775383,154.39169384313692,47.85440007079767,252.8636233534307,69.2046336189002,6.745048188390108
-17.931682563131144,154.3520163022942,55.87209649657914,246.571075083055,74.0064083672026,6.789151642408028
-15.191549147062693,154.3763474601871,64.21492104700444,238.67569234985947,78.7987005170615,6.721938709384181
-23.287746440341497,154.13778200649037,53.88266153293687,229.13420142388716,79.67653486062007,6.534908974314457
-12.50851240470269,154.4643882236689,72.39775234671782,225.7139888339946,83.59569435534374,6.714178695732983
-20.518967468890736,154.34734473519785,60.81764977070847,217.170210240633,84.40750067179958,6.347258241255686
-17.823079716275764,154.61172895556123,66.59004054569989,199.81837186479336,89.1751979362675,6.223365189253336
-15.190075175220304,154.93432074196,69.61154593824628,175.28217988043082,93.99241528294463,6.213131721361933
-23.08984543091554,154.7894103842284,58.0796612922296,185.6907227715928,94.8456196735414,5.735867577454558
-12.612269425337615,155.318865992413,68.38568919403905,148.93705753055744,98.8728445608688,6.391457664507188
-20.50064508101093,155.2927486647274,59.14679019987678,167.608908992943,99.70930651369598,5.6048147873103185
-10.08516554915727,155.76970860629262,63.42701767769068,129.72130269380963,103.83192486837294,6.81756442313005
-17.991343757094715,155.85492806015262,57.2013210645684,150.4776865397553,104.67300964513264,5.727934758305421
-25.84504866306909,155.72107137638554,48.1586256376298,163.63844074036956,105.65552246383106,4.896173525013305
-15.5658894892836,156.4836127940614,52.65688244434382,137.1458206599468,109.75701766195412,6.151583173819523
-23.460048142965583,156.47928205438365,45.60656650362675,151.18604448798388,110.76559728844478,4.968836014112231
-13.237497519248926,157.18786001013362,46.371333522126086,128.31528871008732,114.98696642815868,6.830854952232146
-21.211166733445005,157.30690716013723,41.006464369283,141.4014106819669,116.05160509372745,5.643560316782886
-11.034632600216163,157.97920918519887,39.12138948357819,123.37364697594911,120.39651720377486,7.731573353912448
-29.101113663824904,157.2500834159791,33.36558097939746,151.57053506002129,117.30207796435268,3.6643294251770158
-19.1390545635019,158.219096228659,34.8824923105104,134.73678655278465,121.55382078452122,6.546783352313566
-27.152512343607903,158.31468576995923,28.324156441236735,144.27104290252757,122.91067440880823,5.155016478013037
-17.3213705542405,159.2359712532862,27.750692884285648,131.10116963128638,127.32894238678531,7.538664318639579
-25.54044839506103,159.48616424945374,21.812991963670225,139.55695520403134,128.85186746997937,6.663315067356579
-15.910494509122463,160.38705979750446,20.006538691059067,130.26829981826947,133.46110985153268,8.690203214653513
-11.317852287285811,172.6371306753203,27.45524079429073,328.95805414535204,27.458828624603857,6.383308071609367
-15.52758320787709,175.02105084055452,38.29816326497195,322.7415082173743,36.37036881838685,7.688957848244061
-19.23721647173306,177.381606798655,47.88025826689951,315.47451806843424,44.302650862226216,7.132933494119875
-13.831785578127269,177.06541244889306,52.65778067956696,320.28166558882566,48.56366247411246,5.7280512357225435
-17.23392738110449,179.43035922677805,61.90908609520407,311.916617643159,55.5888470772882,6.741237906518056
-12.089118352124377,179.13629059447655,66.9239631427725,324.25837766835855,59.52973300304749,5.74262989079303
-20.265372812976917,181.80018275629072,69.74619067441067,297.18049317839825,62.34488884719213,6.331426884454753
-15.140133750236668,181.46973760633347,76.17359220547903,312.5297467771628,66.1001810752253,6.533319232078815
-22.956895837534223,184.19265338377824,74.80452148300422,270.12017982628714,68.94517036319569,6.012028207889304
-10.135595557397997,181.1841462839389,79.81825069751892,349.1762586382884,69.91511251777435,6.0459460938478475
-17.847550229069263,183.80126480790324,82.94428218593418,271.48365752096026,72.57625800584351,6.20998712491801
-12.840166615763565,183.470406532167,88.41133728501786,60.37335988556355,76.29594396628092,6.479724962987959
-20.21905120882578,186.13946097843296,80.27511620725858,204.4505253966739,79.03778867314035,5.934298758041097
-15.208411562083992,185.7451843126026,80.49847607842246,151.64002473801122,82.7131976817768,6.314438843632077
